time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,population_site_8,population_site_9,population_site_10,population_site_11,trace,max_rank,mean_rank
206.0,0.0721171417139849,0.06993106945159412,0.07071121383811002,0.08244764161210247,0.10144211076030656,0.14445867847615762,0.14578778255162095,0.10399137632226782,0.07962778646949256,0.06461656205618377,0.06494676751651578,1.000078123782904,94,39.69444444444444
207.0,0.07209539154394343,0.06979138371203955,0.0708386297436018,0.08321444060018911,0.10159920470040718,0.1437274268053775,0.14502437497467469,0.10399645415838824,0.08040380175207051,0.06468706246794304,0.06470034242652044,1.0000785058997193,94,39.69444444444444
208.0,0.07203801208744912,0.06966310753031806,0.071022864132187,0.08397225341265342,0.10178957181527865,0.14290905278372462,0.14416839319908334,0.10401814058435035,0.0811870303695895,0.06481360352075559,0.0644968656265368,1.0000788880764866,95,39.72222222222222
209.0,0.0719490401895428,0.06955198785778573,0.07126805412996333,0.08471601728142128,0.10201649586348263,0.14201062489879168,0.14322070852368318,0.10405105112893377,0.08196826195255169,0.0649964486966974,0.06433058674128826,1.0000792702786976,95,39.72222222222222
210.0,0.07182482146439118,0.06945983375334941,0.07157383960625889,0.08543460088071034,0.10227224958924958,0.14103703266208584,0.14219130993982126,0.10409955342762328,0.08273649522263085,0.06523733976543997,0.06421258318280174,1.0000796525089197,95,39.72222222222222
211.0,0.07166781292244787,0.069387856558958,0.07194102185486309,0.0861298976532162,0.10255871567262115,0.13999068783138238,0.1410769418655057,0.1041581350460778,0.08349377128401599,0.06553800598878198,0.06413719507699248,1.0000800347694143,95,39.75
212.0,0.07148270540975453,0.06933867933699549,0.07236943779696303,0.08679455270959732,0.10287182905007185,0.13888158099150202,0.13988724148033344,0.10423021700265146,0.08422237209774316,0.06589063856933329,0.0641111696009584,1.0000804170604558,95,39.75
213.0,0.07127093392127128,0.06931330352615793,0.07285695292156677,0.0874230424351149,0.10320413935168106,0.13771335843188168,0.13863261410241096,0.10431200890022191,0.08492200029555656,0.066301396804258,0.06413105567813733,1.0000807993828036,95,39.75
214.0,0.0710344545764975,0.0693136913681515,0.07340000429969026,0.08801745889482518,0.10354888330767213,0.13649416516393761,0.13731784188283722,0.10440143736112271,0.08558793564686838,0.06676347348656525,0.06420184275104343,1.0000811817537534,95,39.80555555555556
215.0,0.07078206477089795,0.06933948950580049,0.0739956386479608,0.08857670985584944,0.10390112540854024,0.13522810052771306,0.13594870512333568,0.10449372618750939,0.08621690402364746,0.06728212816103946,0.06431697896407484,1.000081564190908,96,39.888888888888886
216.0,0.07051627801351468,0.06939455859831127,0.0746393858279979,0.08910128789619548,0.10425347929696048,0.13391918080126214,0.13453890274920033,0.1045840952460396,0.08680974728246849,0.06784663084084086,0.064478407094298,1.0000819466616229,96,39.888888888888886
217.0,0.07024343658063302,0.0694800517393764,0.07532731173409289,0.08959474550562492,0.10460291146575085,0.13257123608363983,0.13308846767976032,0.10466881089142137,0.08737034636901514,0.06845495337368858,0.06468006472826535,1.0000823291658019,96,39.888888888888886
218.0,0.06997706249267723,0.069595760853643,0.07605225446495871,0.09006012602631372,0.10493919479125165,0.13119343507914935,0.1316042893941132,0.10474061569656742,0.08790232293460144,0.06909649598922749,0.06492116096948572,1.0000827117065192,96,39.916666666666664
219.0,0.06971451086538101,0.06974288840715405,0.07680788262872237,0.09049700402513296,0.10525835356884977,0.12978902875658926,0.13009248883489835,0.10479777423031571,0.08840528279379681,0.06977003590493965,0.06520785125670656,1.00008309428702,96,39.97222222222222
220.0,0.06947813123957267,0.06992369307199488,0.07758820362595888,0.09090823384343404,0.10554914709998733,0.1283651345468381,0.12855649379652354,0.10483422175055357,0.08888330773332849,0.07046952214949419,0.06552739502862981,1.0000834769008466,96,39.97222222222222
221.0,0.0692659354248569,0.0701355805134815,0.0783837852788878,0.09129332686647204,0.1058051918355911,0.12693682709010892,0.1270123041509188,0.10484474712560327,0.08933499616745084,0.07117921233668471,0.06589195974173592,1.0000838595463184,96,39.97222222222222
222.0,0.06908985233453421,0.07038123309550276,0.07919228700181537,0.09165837490659286,0.10602197123769933,0.12550221385417096,0.12545762549394485,0.10482992260679966,0.08976537793354544,0.0719018224701687,0.06628356827458957,1.0000842422238907,96,39.97222222222222
223.0,0.06895772525738775,0.07066167293291911,0.08000669576616934,0.09200590324912923,0.10619569781299748,0.12406877175455919,0.12389797786037066,0.10478772028830581,0.09016882402100689,0.07262556470397515,0.06670807830676095,1.0000846249681041,97,40.05555555555556
224.0,0.06887289461331451,0.07097376931852029,0.08081807995592606,0.09233717671233044,0.10631763828118378,0.12264403343249501,0.1223429504983645,0.10471695004497403,0.09055200558798238,0.0733487786456393,0.0671607376382206,1.0000850077434695,97,40.05555555555556
225.0,0.06884519609793309,0.07131975940088175,0.08162684352243546,0.09265614175978545,0.1063881654365139,0.1212311083705792,0.12079059168605417,0.10461375705450938,0.0909090153511261,0.07406764781876327,0.06763717103766179,1.0000853905507567,97,40.083333333333336
226.0,0.06887636584034776,0.07169746776106904,0.08242506607061692,0.09296103129087135,0.10640003741559655,0.11983490164480723,0.11924990282221307,0.10447410023606955,0.09124818013622361,0.07477817551492638,0.06814055164285493,1.0000857733901125,97,40.05555555555556
227.0,0.06897608750507045,0.07210894154905102,0.08320724799305694,0.09325425941360617,0.10635152546679542,0.11846086043399925,0.11772781529648434,0.1042953005713089,0.09156307102184069,0.07547851700545397,0.06866253699211558,1.0000861562632888,97,40.02777777777778
228.0,0.0691495930909148,0.07255385723264657,0.08396867163783404,0.09353833438376155,0.10624165709936942,0.11711120841835469,0.11623169725219441,0.10407246844845629,0.09185750034179052,0.07614896712041923,0.06921259112786542,1.000086539168113,97,40.02777777777778
229.0,0.06939960271057138,0.07302762768016512,0.08470653148804193,0.09381227836606612,0.10606985476187648,0.11578975684875335,0.1147683239247107,0.10380527892447637,0.0921317318525715,0.07679803648331036,0.0697779060494149,1.000086922104463,97,40.02777777777778
230.0,0.06973020005401136,0.0735344244403868,0.08541989978648007,0.0940772540329197,0.10583527017300613,0.11449116853876468,0.11333438170711094,0.10349346834757978,0.09238614936367238,0.07741913330437745,0.07036596234097116,1.0000873051037873,98,40.44444444444444
231.0,0.07014121111690444,0.07406998025998725,0.08610005098628444,0.09433051775575112,0.10554028004959279,0.1132251056552219,0.1119417674334507,0.10313413534446177,0.09262189614258659,0.07800849156039509,0.07097425885240753,1.0000876881715397,99,40.47222222222222
232.0,0.07063383359294981,0.07464082050708969,0.08675087868658247,0.09457429055760493,0.10518943346837185,0.11198381182462203,0.11058353723008313,0.10272960581328078,0.09283876123897439,0.07855498423287105,0.07160812110349293,1.0000880712704252,99,40.55555555555556
233.0,0.07121059102308895,0.07524038519868019,0.08736697563393617,0.09480685873430234,0.10478357395205004,0.11077202220009931,0.10926598428489954,0.10228296337750369,0.09303499490243446,0.07906450939875984,0.07225960264705378,1.0000884543672965,98,40.47222222222222
234.0,0.07187525077281144,0.07586933847201185,0.08794629134619412,0.09502621880955664,0.10432812124636616,0.10958728132558679,0.10798872529527397,0.1017922701208914,0.09321592203855285,0.07953777679517716,0.0729216482966534,1.0000888375335661,99,40.611111111111114
235.0,0.07262309586761397,0.07652502480145468,0.08848418508783903,0.0952287760547959,0.10382404453912693,0.10843257044266755,0.10675388506386377,0.10126102999995841,0.09337722250605375,0.07997494218991677,0.07360445116361115,1.0000892207313885,99,40.583333333333336
236.0,0.07345062513183954,0.07720751342162102,0.08898084065913993,0.09541312986180288,0.10327797991733628,0.10731023517515786,0.10556348575476084,0.10069290376927718,0.09351782291111926,0.08037220073946218,0.07430287360483975,1.0000896039608442,99,40.611111111111114
237.0,0.07436025010785942,0.07791959720300784,0.08943876572935308,0.09558040736415195,0.10269413359578927,0.10621588981171158,0.10441441395026214,0.10008874450399202,0.09362882490059192,0.08074080855558596,0.0750081584819588,1.00008998721875,99,40.638888888888886
238.0,0.07534943593129763,0.07865490835315715,0.08985384609442651,0.09572648294406529,0.1020728805711187,0.10514849078997164,0.10330485948138127,0.09945140027943418,0.09372170993912037,0.08108275412821243,0.07572360894607988,1.0000903704727462,98,40.611111111111114
239.0,0.07641163685400394,0.07941406016690289,0.09022706209210275,0.09585253459361778,0.10142250130440895,0.10410836745055795,0.10223574797947205,0.09878988022684272,0.0937856131008996,0.08139659791653323,0.07644675909740602,1.0000907537972277,99,40.55555555555556
240.0,0.07754617278736019,0.08019188981353759,0.09055506018222094,0.09595298437679008,0.10074797407821019,0.10309991920000867,0.10120568415934907,0.09810170196401975,0.0938271151160039,0.08168701693655556,0.0771756255331037,1.0000911371616326,99,40.55555555555556
241.0,0.07875092518290161,0.08099671870502165,0.09084307151160799,0.09603110262651463,0.10005418702702575,0.1021188494584724,0.10021286705099033,0.09739118052985646,0.09383566590039333,0.08194867946978575,0.07790828007794816,1.0000915205549907,99,40.55555555555556
242.0,0.0800192851606858,0.08182187709255223,0.09108960582324839,0.09608397599457592,0.09934120359103632,0.1011630601414742,0.09925701102829286,0.09666808219267438,0.09381059801761431,0.08218858713466179,0.07864862477244623,1.0000919039637324,99,40.611111111111114
243.0,0.08134131895552847,0.08266425551727048,0.0912959186198198,0.09610563573169612,0.09862136057319673,0.10023870260735933,0.09834306202270465,0.09593312431986897,0.09375494017736515,0.0824018934397896,0.07939208243577178,1.0000922874148377,99,40.55555555555556
244.0,0.08271829559339193,0.08352935189377313,0.09146520315219309,0.09609611226805415,0.09789659062078006,0.09933832917831971,0.09746042313860469,0.09518865237670648,0.09366019858409343,0.08259175628263377,0.08014776478242412,1.000092670885442,99,40.611111111111114
245.0,0.08414129368913313,0.08441045835387555,0.09159947652828158,0.09605222197951072,0.0971740854798691,0.0984626157440848,0.0966107934681354,0.09444416338683931,0.09352921695502846,0.08275527531765522,0.08091346046982001,1.0000930543866975,99,40.638888888888886
246.0,0.08560703565567239,0.08531170074572776,0.09170348201452526,0.09597214938298915,0.09645716794613325,0.09760674338356241,0.09579258086295765,0.09369772185366844,0.09336144945663995,0.0828937084592335,0.08168970513305092,1.0000934379086144,99,40.69444444444444
247.0,0.08710770844034521,0.08623105816925673,0.09177530730976691,0.09585348014852671,0.09575225562461255,0.0967743138846641,0.09500489508653016,0.09296484665278966,0.09315597651865086,0.08300189024874896,0.08247209635537993,1.0000938214537267,99,40.666666666666664
248.0,0.08863299558709833,0.08716189850933106,0.0918177370999661,0.09569636229358253,0.09506465407900135,0.09596484089835974,0.09424214762620524,0.09224219526608785,0.09291091902535065,0.0830875167072191,0.08327294492021338,1.0000942050268649,99,40.638888888888886
249.0,0.09018030927250408,0.08811080335646342,0.0918345843964725,0.09550264585847966,0.09439121811640985,0.09517457837739984,0.09350643745882219,0.09153435873961938,0.09262934575295849,0.08314606112337897,0.08408425315970072,1.0000945886266526,99,40.666666666666664
250.0,0.0917381197936926,0.08906972630268097,0.09182638988506692,0.09527137825496726,0.09373953908931007,0.09440367149746495,0.09279597568456203,0.09084508618743481,0.09231308918768695,0.08317737963381361,0.08491462371483659,1.0000949722459629,99,40.666666666666664
251.0,0.09331054893749194,0.0900448837268466,0.09179772659860984,0.09500428662179074,0.09310906481967204,0.09365132915817147,0.09210493521817094,0.09017831079300084,0.0919603575475533,0.0831883933286665,0.085745526112278,1.0000953558766967,99,40.80555555555556
252.0,0.09488618582903724,0.09102639652610847,0.09174819515441691,0.09470068572341746,0.09250134400841642,0.09291662717683186,0.09143366047094993,0.08953758810984211,0.09157876293769211,0.08317546414670615,0.08659083642605055,1.0000957395239085,99,40.80555555555556
253.0,0.09645946165647198,0.09201749672508354,0.09168123208296444,0.09436232579242398,0.091920555776652,0.09220139130424936,0.09078242894366091,0.08891996927045161,0.09116703317314055,0.08314412318440324,0.08744011226108567,1.00009612318503,99,40.80555555555556
254.0,0.09802344459764928,0.09301393136865695,0.09160342935482679,0.09399199960465472,0.09136401583905412,0.0915009133968415,0.0901472925652607,0.08833084133028081,0.09072878850307402,0.0830936578853829,0.088298199399561,1.0000965068596823,99,40.833333333333336
255.0,0.09957592385204764,0.09401331114358673,0.09151246632392147,0.09358758876172257,0.09083434684584732,0.09081820880041924,0.08952790550951432,0.08776753229591648,0.0902664976779878,0.0830292131888159,0.08916390316039957,1.000096890574614,99,40.916666666666664
256.0,0.10112223059954696,0.09501233789332383,0.09141278882369747,0.09315537638487552,0.09033313219153746,0.09015298191545665,0.08892102373443402,0.08722872514355863,0.08978072603485539,0.0829609551819271,0.09001700338204409,1.0000972742996879,99,40.916666666666664
257.0,0.10264845214377163,0.096009523820971,0.09130591999583497,0.09269435746571136,0.08985585179794829,0.08950329324093435,0.08832517546953302,0.08672026379519615,0.08927457342535136,0.0828896063718312,0.09087064749809885,1.000097658039611,99,40.888888888888886
258.0,0.104155055281,0.09700342436790232,0.09119257319659767,0.09220773783516563,0.0894053096206661,0.08887426631005546,0.08774231391259497,0.08623876266327268,0.08874890276786233,0.08281692023417295,0.09171278258186118,1.0000980417855825,99,40.861111111111114
259.0,0.10563453249677275,0.09798932324327222,0.09107718211443991,0.09169862506921599,0.08898050126321831,0.08826276959775561,0.08716892732570598,0.0857834824126863,0.08820401713846698,0.08274210025886936,0.0925569716080934,1.0000984255429155,99,40.833333333333336
260.0,0.10708284155020395,0.09896709373716922,0.09095789456010303,0.0911693375003369,0.08857955905216224,0.08766903447861782,0.08660342726086732,0.08535657747930872,0.08764753266935195,0.08267402364816748,0.0933914943564854,1.0000988093071943,99,40.833333333333336
261.0,0.10849688440183516,0.09993662945300841,0.09084317082597995,0.0906280672907756,0.08820203200804766,0.08709738387711123,0.08604756283690178,0.08494863368120521,0.08707527070408819,0.08260606094227002,0.09421750400999207,1.0000991930456327,99,40.888888888888886
262.0,0.10987235593002814,0.10088935929019384,0.09072978809866121,0.09007147321895004,0.08784199578864732,0.08654996436748866,0.08550012366925779,0.0845672580890726,0.08649354463254393,0.08255505039458365,0.0950286703010959,1.0000995767949337,99,40.77777777777778
263.0,0.11120608957441222,0.10182688716133771,0.09062151787905026,0.08950926773373225,0.08749643928170697,0.08602472751942783,0.08496005187248537,0.08420569951048291,0.08590326046683959,0.08251885636590234,0.09582717017229611,1.0000999605520875,99,40.75
264.0,0.11249550572717075,0.10274725918372782,0.09051767929731487,0.08894218760089603,0.08716228531875916,0.08552259274214878,0.08443352601286988,0.08385961843922385,0.08530441876267339,0.0825000762963206,0.09661520191438475,1.0001003443099008,99,40.638888888888886
265.0,0.11373593073165689,0.10364721915448433,0.09042310113420143,0.08837538474260752,0.08683794455500128,0.08504476854080202,0.08392071572604802,0.08352934781517815,0.08469992366700412,0.0825021756082443,0.09738422337989762,1.0001007280695327,99,40.52777777777778
266.0,0.11492303897757494,0.10452206536220163,0.0903383733222402,0.0878110680759674,0.08651954232660275,0.08459452359385078,0.08342191595943259,0.08321165417096485,0.08410130848251028,0.08251451660737452,0.09814311194055224,1.0001011118336713,99,40.47222222222222
267.0,0.1160613303959025,0.10537410920947611,0.09026801115491845,0.08725070642052277,0.08620232450094863,0.08416938395306835,0.08293916718331416,0.08290215739196545,0.08350121494555302,0.08254892379575562,0.09888417363467389,1.0001014956005052,99,40.416666666666664
268.0,0.11714298186618274,0.10619533307801973,0.09021534827596003,0.08670316810798179,0.0858853598618441,0.0837733577660867,0.08247692841264731,0.0825957581277604,0.08290756642134538,0.0825976144639753,0.09960846999026442,1.0001018793864673,98,40.44444444444444
269.0,0.11817234122179332,0.1069844322526649,0.09018033894645835,0.08616574651705021,0.08556767734133033,0.08340031619150028,0.08203404479610349,0.08229226128788074,0.08232373849710731,0.08265740593465,0.10032396717311379,1.0001022631740482,98,40.44444444444444
270.0,0.11914610233133752,0.10774183808357903,0.09016617482334234,0.08564334492488376,0.08524960051224746,0.08305100915886672,0.08161152937052668,0.0819882464002339,0.08175413398989369,0.08272978780641732,0.10102088654349659,1.0001026469592202,98,40.388888888888886
271.0,0.12006620818621722,0.10846391432329264,0.0901716042292516,0.08514003345004591,0.0849278129025134,0.08272767048118532,0.08121276283970287,0.08168429453332239,0.08119823667061876,0.08281569742650698,0.10169480268756409,1.0001030307446097,98,40.388888888888886
272.0,0.12093628572584511,0.1091518586842333,0.09019573357327368,0.08465353425063978,0.08460102096627019,0.08242642334626617,0.08083641370148013,0.08137570513845055,0.08065393099666517,0.08291015515909789,0.10236235997537915,1.000103414531989,98,40.333333333333336
273.0,0.12174946072295267,0.10979760497718452,0.0902380899360005,0.08418939555235402,0.08427243355657184,0.08214839719936007,0.08048462676257892,0.08106770820725386,0.08012903979550379,0.08301724527604816,0.10300980332177596,1.000103798321972,98,40.27777777777778
274.0,0.1225088793406426,0.1104084368453114,0.09030204802882438,0.08374665329165965,0.0839394516378577,0.08188768783784825,0.08015818173114633,0.08075516097155412,0.07962468401366919,0.08313453392619675,0.10363847147246935,1.0001041821115646,98,40.27777777777778
275.0,0.1232136084333125,0.11098375570911247,0.09038335824065721,0.08332839210682995,0.0836052129638201,0.08164849641524369,0.07985725185787186,0.080441433781298,0.07913818164500853,0.08326601477001162,0.10423886695866685,1.000104565896211,98,40.19444444444444
276.0,0.12386192622588585,0.11151986055576715,0.09048340819078184,0.08293638171081034,0.08327025614663115,0.08142580348501242,0.07958120670422861,0.08012247120035013,0.07867486203615513,0.08340947696997011,0.10481930344182826,1.0001049496817986,98,40.05555555555556
277.0,0.124459767536795,0.11201907070066339,0.09060415238664302,0.0825740655033259,0.08293425526686084,0.08122143639649536,0.07932828851373831,0.07980086990120601,0.07822740278267713,0.0835653959939549,0.10537063547295643,1.0001053334696934,98,40.02777777777778
278.0,0.12500615652688038,0.1124774329547428,0.09074171469559424,0.08223792973233951,0.08259576227077631,0.08102814136040662,0.0790991549236567,0.07947986740181343,0.07780722480087239,0.08374068263747092,0.1058916569374211,1.0001057172563486,98,40.02777777777778
279.0,0.12549871304270263,0.11289899529021759,0.09089751997471295,0.08192958640663242,0.08225735079904598,0.08085055774279458,0.07889104577179316,0.07916025092284212,0.07741152221546165,0.08393352329653112,0.10637704252523232,1.0001061010023395,97,39.94444444444444
280.0,0.1259348373578111,0.11328175039158496,0.09106880537105672,0.0816520192591106,0.08192168293975721,0.08068765084662076,0.07870516251237164,0.07883967358463204,0.07704303635471794,0.08414777996887367,0.10682409314607544,1.0001064847469792,97,39.94444444444444
281.0,0.12631835917734652,0.11362846585228699,0.09125793678239325,0.08140191468545131,0.08158246650795457,0.08053929536301184,0.07853854163819943,0.07851816603817947,0.07670043495273537,0.08438774539611112,0.10723354908067166,1.0001068684886998,97,39.833333333333336
282.0,0.12664532678040977,0.1139388904570898,0.09146161998191871,0.08118405841776516,0.08124438778780275,0.08040561193956433,0.07839136535472603,0.07819785796169697,0.0763872026454034,0.08465163158388553,0.10759930630415264,1.0001072522287762,97,39.833333333333336
283.0,0.12691697348518444,0.11421334205817237,0.09167780683239199,0.08099669710479519,0.08090931093763079,0.08028458935311306,0.07826204466720671,0.07788473614716006,0.07610091374182343,0.08493595456423904,0.10792527405912783,1.0001076359652104,97,39.80555555555556
284.0,0.12712662229201738,0.11445341080223853,0.09190542204119337,0.08084029183161745,0.08058103716091361,0.08017132262118243,0.07814682272369186,0.07757503751570995,0.07584060374713399,0.08524324640774701,0.1082242095389889,1.0001080196967902,97,39.69444444444444
285.0,0.12728491122232582,0.11466092723076872,0.09214005110101958,0.08071438361789596,0.08025562834924253,0.08006842229750824,0.07804934168865521,0.07727570478294397,0.07560688709563336,0.08556485565727985,0.10848729733721457,1.0001084033948417,96,39.52777777777778
286.0,0.12738999107181037,0.1148367880308785,0.09238644205678469,0.0806176320090006,0.0799369327775771,0.07997371402224619,0.07796364009544933,0.0769851275172668,0.07540181153975883,0.08590072180960232,0.10871599314415867,1.000108787088884,96,39.44444444444444
287.0,0.12743918740479585,0.11498357348570486,0.09264164836285911,0.0805463009169816,0.07962679681301625,0.07988610552282145,0.07789520024906829,0.076705243246835,0.07522304586773666,0.08624221355574943,0.1089198623178287,1.0001091707577516,96,39.361111111111114
288.0,0.12743735238678283,0.11509926805859765,0.09290762016819097,0.08050142172770391,0.07932736497758175,0.07980626402618972,0.07784077196172759,0.07643700942340703,0.07506840900624669,0.0865907136905502,0.10909336595784001,1.000109554399164,96,39.30555555555556
289.0,0.1273890456664523,0.11518772824623626,0.09318170158883807,0.08047959117220801,0.07903910189799024,0.07973042986523296,0.0777991804899678,0.0761804836612604,0.07494294634912951,0.08693820805863593,0.10924152803360886,1.0001099380439011,96,39.22222222222222
290.0,0.12729134168258058,0.11524843723405714,0.0934614552853683,0.08047892004173987,0.07876183901926524,0.07965491402294313,0.07777132496052612,0.07594048442168198,0.07484412313954437,0.08728076535463387,0.10937672347019367,1.0001103216468723,95,39.111111111111114
291.0,0.12715120037487404,0.11528332322658945,0.09374662079853727,0.08049859550699805,0.07849687683942366,0.07958579972567278,0.07775675901880573,0.07571100574701235,0.07477646393103586,0.08761546394580183,0.10948860312087859,1.000110705249968,95,39.111111111111114
292.0,0.1269661750878585,0.1152930096239034,0.09403448338351683,0.08054125337588203,0.07824450907258056,0.07952079379811777,0.07775416632252705,0.07549607988392427,0.0747363130209596,0.08793987113679619,0.10958444113331446,1.0001110888537175,95,39.111111111111114
293.0,0.12673979933900856,0.11527942068726775,0.09432692707109701,0.08060439629509704,0.0780045523570532,0.07946050915093276,0.0777595448688366,0.07529978222659113,0.07472372254787064,0.08825610116340549,0.10965672373940699,1.000111472460903,95,39.05555555555556
294.0,0.1264746771938861,0.11524139892676737,0.09461908870092586,0.08068799328152088,0.07778045778453654,0.07940596948278807,0.077773833432699,0.07512087471424243,0.07473863478248069,0.08855833977943237,0.10971059494315875,1.0001118560367661,94,38.97222222222222
295.0,0.12617356735900387,0.11518521033376185,0.09491119431051113,0.08078959194884518,0.07757162182622726,0.07935506420291656,0.07779236019582352,0.07495970587397928,0.07477942145430666,0.08885040292625643,0.10974410617009898,1.0001122396160564,94,38.861111111111114
296.0,0.12583824628845244,0.11510736170575038,0.09519964563461668,0.08091143160280105,0.07737939244185017,0.07930858212963406,0.07781570304665175,0.07481965664926837,0.07484602881361248,0.08913112143960407,0.10975546041965105,1.0001126231862147,94,38.77777777777778
297.0,0.12546713780803634,0.11500939510185781,0.09548280573500174,0.08105252774564399,0.077202290874596,0.07926534033790487,0.07784068528177006,0.07470046575954771,0.07493904503445684,0.08940632511320885,0.10974699491773643,1.0001130067240858,93,38.638888888888886
298.0,0.12506350523897272,0.11489307773250781,0.0957599721609791,0.08121176702907107,0.07704334070913933,0.07922688233623493,0.07786793405913382,0.07459748692360621,0.07505631755032335,0.08967695695892504,0.10971615655788225,1.0001133902710992,93,38.611111111111114
299.0,0.12463512686298857,0.11475930921660457,0.09603006670555654,0.08138956926115937,0.0769012847186315,0.07919327451125291,0.07789537727589446,0.0745179684303737,0.07519311445472146,0.08993909369602164,0.10965959568185049,1.000113773829369,93,38.55555555555556
300.0,0.12417995418045631,0.11461008963050906,0.09629232481140303,0.08158623559789113,0.07677548637434674,0.07916032700299244,0.07792531922016639,0.07446008957053606,0.07534864694229182,0.09019347764044539,0.10958221340866012,1.00011415739401,93,38.44444444444444
301.0,0.12370348342687945,0.11444546114379797,0.09654164121392607,0.08179771790492378,0.076665038302147,0.07912978181520706,0.07795354086664295,0.07442600535235945,0.0755253239910766,0.09044547142498678,0.10948108247427027,1.0001145409305294,92,38.388888888888886
302.0,0.12320652773243582,0.11426705448571962,0.09678402673243487,0.08202620678653426,0.07657308860105114,0.07910104633685071,0.07798345501643324,0.074412384768386,0.0757148329919564,0.09068648009400493,0.10935982791741676,1.0001149244775371,92,38.27777777777778
303.0,0.12269322412249521,0.11407178037354827,0.09701294347736415,0.08226843582443513,0.07649897310931807,0.07907387026015215,0.07801170272599195,0.07442300139610625,0.07591767001496928,0.09092172399840938,0.10922198967689753,1.000115307993997,91,38.138888888888886
304.0,0.12215667074908426,0.11386384276037945,0.09723558034558256,0.08252472600666107,0.07644258261935154,0.0790482583538704,0.07804213643795258,0.07445910398073217,0.0761362794803544,0.09113826422158004,0.10906825355793878,1.0001156915277856,91,37.97222222222222
305.0,0.12161211967989079,0.11364059521209438,0.09744630052169052,0.08279006407971126,0.07640203985225928,0.07902311637073224,0.07807374687611593,0.07451465429022673,0.07637126206813,0.09134290772860379,0.10889927537803894,1.0001160750717917,91,37.94444444444444
306.0,0.12105865168589607,0.11340731027302739,0.0976472137977232,0.0830606331396845,0.07638399814128129,0.07900053349489145,0.07810644904510929,0.07458765419726206,0.07661605455917217,0.09153313707333119,0.10871483016645235,1.0001164585881273,90,37.80555555555556
307.0,0.1204906612823891,0.1131627618741364,0.09783914619829155,0.08333647347517635,0.07638421721085832,0.07897972319025806,0.07813960286943193,0.0746810120636652,0.07686987957058868,0.09171790128175575,0.10851547008856634,1.0001168421194102,90,37.77777777777778
308.0,0.11992300403689782,0.11290473754181796,0.0980167820805626,0.08361596348720916,0.0763985908784998,0.07896505297030314,0.07817709473279554,0.07479067093937432,0.07713945488901623,0.09187973951497025,0.10830614153687304,1.0001172256226116,89,37.69444444444444
309.0,0.11934705900799047,0.11263655779907929,0.09818635292289951,0.08390109551175855,0.07642739927390846,0.07895320587869052,0.07821534214223946,0.07491656416272056,0.07741763719098417,0.09203128920532859,0.10808511298803822,1.000117609097933,88,37.52777777777778
310.0,0.11876628454169624,0.11236351541038897,0.09833919564257886,0.08419065193846531,0.07647134522420915,0.07894625183965871,0.07825488647596747,0.07505621101429232,0.07770341236677812,0.09217345989235125,0.10785278522394505,1.0001179925846164,88,37.52777777777778
311.0,0.1181869766811824,0.11208460340375505,0.09847379620633166,0.0844814423298813,0.07653077881705679,0.07894324035688735,0.07829534762229427,0.07520969705121636,0.0779948708992649,0.09231058512727,0.10760704457097703,1.0001183760803969,88,37.333333333333336
312.0,0.11760680124620329,0.11180431661982125,0.09859540402435384,0.08477440472433324,0.07659795844870615,0.07894491941627985,0.07833827507119052,0.07537100451806925,0.07829247555992418,0.09244357873070853,0.10734962817706797,1.000118759550937,87,37.166666666666664
313.0,0.11702005818211476,0.1115215554647459,0.09870560835052669,0.08506964621060513,0.0766757190133137,0.078955937263522,0.0783816306222636,0.0755420263199023,0.0785908268486019,0.09257522586077549,0.10708091587692943,1.0001191430275755,87,37.111111111111114
314.0,0.11643162952822295,0.11123452450623413,0.09880349860233792,0.08536735797991835,0.07676447015430456,0.07896893003752566,0.0784273053159916,0.07572411184425301,0.07888944354716977,0.09270544387954921,0.10680281806692768,1.0001195264767107,86,37.02777777777778
315.0,0.1158483213009087,0.11094456046646989,0.09888855008201917,0.08566866636153991,0.07685889626103391,0.07898864884428126,0.07847662447521077,0.07591180697519147,0.0791833322033534,0.0928365964947271,0.10651391341719131,1.0001199098961986,85,37.0
316.0,0.11526887005267437,0.11065228540141324,0.09896271531931637,0.08596740964585135,0.07695788986912848,0.07901434472147738,0.07853031571005839,0.07610304335106534,0.07947665062051211,0.09297226054765928,0.10621451505451061,1.0001202933079372,85,36.916666666666664
317.0,0.1146888832226522,0.11035544011355022,0.09903046973404143,0.08626625316858237,0.07706185256712916,0.07904576112690394,0.07859060649600211,0.0762971490799664,0.07976686338407442,0.09310993418566062,0.10590747065408644,1.0001206767469213,85,36.833333333333336
318.0,0.11411895388044313,0.11005947467761236,0.09909062161677536,0.08655984094564897,0.077167807612887,0.07908255660500517,0.07865448921729223,0.07649017057064766,0.08005416313425623,0.09325175933541775,0.105591229582531,1.0001210601927844,85,36.75
319.0,0.11355674445108717,0.10975864206388451,0.09914357279090395,0.08685161883039116,0.07727719892886609,0.0791265036628855,0.0787255695140363,0.07668313618115029,0.08033696129750952,0.09339856957559942,0.10526293334132214,1.0001214436518988,85,36.72222222222222
