time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,trace,max_rank,mean_rank
12.0,0.4603545946364427,0.2097821397473095,0.05307310985390891,0.006585795226885191,0.006744599098325403,0.055488635537206954,0.2079711580562678,1.0000000320941451,27,14.958333333333334
13.0,0.46206309551280617,0.20147412976123447,0.05796539681199144,0.009260156453755964,0.009454413058588223,0.06052866031925359,0.19925418249825824,1.0000000343536868,28,15.791666666666666
14.0,0.46834769610862376,0.19315592267170723,0.059913074388817045,0.012262301956715344,0.012512096037544681,0.06300088543149107,0.19080806009128054,1.0000000366239765,29,16.583333333333332
15.0,0.4745942072669772,0.18691359306585262,0.059259785156432494,0.015506105382179612,0.015992092555397797,0.06261976228125403,0.18511449326269477,1.0000000389085886,31,17.333333333333332
16.0,0.47504437536869915,0.1847131787242926,0.0572370342475819,0.019265321389855643,0.01995402197122201,0.05996644599974052,0.183819663573914,1.0000000412131027,34,18.916666666666668
17.0,0.46698143090262484,0.18832031737879132,0.054526306846722696,0.022267076486181855,0.02361803412395466,0.05644317514951952,0.1878437027150889,1.0000000435406806,38,20.666666666666668
18.0,0.4482561320010902,0.1970176648710431,0.052729861169311464,0.024735706044910804,0.02667740397077626,0.053539354116214695,0.19704392377731458,1.0000000458884606,41,21.458333333333332
19.0,0.41828038777802523,0.21015820650581432,0.05275764324906482,0.026365631429559482,0.02899623843528082,0.052355786040307266,0.2110861548823548,1.0000000482582057,45,22.125
20.0,0.37819334106132035,0.2266570053108393,0.055645688114406754,0.026791180197677778,0.030321148979924464,0.0539970107422459,0.22839467630174803,1.000000050645958,46,22.458333333333332
21.0,0.33122941187797195,0.24413381309245533,0.06169823544497779,0.02650001065978344,0.030780297609525224,0.058994900782550465,0.24666338364396329,1.0000000530490232,48,24.041666666666668
22.0,0.2815458459932378,0.2600474523581157,0.07107398138662467,0.02576706043206915,0.030588894583824574,0.06772381959979164,0.263253001181879,1.000000055473341,52,26.25
23.0,0.23335660578947287,0.2721950772464492,0.08346079722993878,0.025063450233186794,0.03036695531781271,0.07971236622615632,0.2758448059249639,1.0000000579057775,53,26.708333333333332
24.0,0.1911707865150622,0.2785447396445392,0.09817665288959238,0.02498071213730143,0.03071492330346802,0.09424667803164008,0.28216556788334063,1.0000000603427404,55,27.125
25.0,0.15773279853212788,0.27800943935312095,0.1144008249521715,0.02606469593591073,0.032014229621223,0.11058120150495412,0.28119687294447887,1.0000000627817862,57,27.625
26.0,0.1349956728969917,0.2704642939157859,0.130590055667847,0.028865411212012894,0.034917592972122526,0.12714536366952509,0.2730216749482356,1.000000065220318,58,27.875
27.0,0.12282096984813518,0.25661321084564287,0.14577086944985848,0.03388212252839772,0.03980780743056703,0.14271504244829672,0.25839004516821795,1.000000067656916,59,28.458333333333332
28.0,0.11995531967739445,0.23829978781307581,0.15871860606141866,0.04104727732613117,0.04653069675731833,0.15662079441358195,0.2388275881038467,1.000000070090567,60,28.958333333333332
29.0,0.12442325756010068,0.217320553436184,0.16870373500829317,0.05027150225481054,0.055058919137592845,0.16766598427767745,0.21655612090889362,1.0000000725213507,61,29.333333333333332
30.0,0.1331848851562932,0.19596349621949344,0.1751986076994001,0.06115892561677202,0.0653130476173909,0.17531627108241463,0.19386484161091347,1.000000074940475,62,29.416666666666668
31.0,0.14418793282601705,0.1760313593479828,0.17775503717574032,0.07329749805705572,0.07690936619361702,0.1790791900982148,0.17273969373008405,1.0000000773665096,64,31.791666666666668
32.0,0.15513711237495295,0.15894553703579656,0.17675593390842623,0.08599648306854216,0.08912644641793875,0.17940736694961645,0.15463120009745426,1.0000000797905222,65,32.291666666666664
33.0,0.16467482648089907,0.14541699085422544,0.17242137603693944,0.09909994805454606,0.10150366938736598,0.1763852190888195,0.1404980523724106,1.0000000822130037,66,32.833333333333336
34.0,0.17235686478977152,0.1353945350839674,0.16579449998569754,0.11205427817730912,0.1133336379818167,0.17073419577191556,0.13033207290693566,1.000000084635213,67,33.208333333333336
35.0,0.17808467063690345,0.12854511021543133,0.15778181077074058,0.12453079429310383,0.12423077307938547,0.16329261288367652,0.1235343152413302,1.0000000870583692,68,33.666666666666664
36.0,0.18191908686274824,0.12394132186973289,0.14968977760344682,0.13574652470644683,0.13433406926669397,0.15502036107591044,0.11934894816100385,1.0000000894837837,68,33.916666666666664
37.0,0.18430214326292169,0.12060827283975607,0.1422010860484227,0.14582345571146893,0.14336512597608173,0.14694062813260206,0.11675938000443781,1.0000000919134908,69,34.25
38.0,0.18566052989457404,0.11802374492972734,0.13592927623222192,0.1546912690570057,0.15136880412056544,0.13969566475703535,0.11463080542021564,1.0000000943491427,69,34.625
39.0,0.18600591538939296,0.11560183554521586,0.1311726044215736,0.16207456501987896,0.15868047289422035,0.13383573905053636,0.1126289645339876,1.0000000967926022,70,34.875
40.0,0.18533283977881074,0.11309659315270856,0.12790128153993152,0.16868363016228285,0.16534038201359258,0.12951940500843287,0.11012596765126324,1.0000000992448201,70,35.25
41.0,0.18391520399583747,0.11040725683562068,0.12583181478484787,0.17461196318269842,0.17157443771303477,0.12654105245098304,0.10711837280540848,1.0000001017062232,70,35.583333333333336
42.0,0.1821142507480958,0.10737419330816816,0.12418400862728307,0.18055197634765263,0.17791131061603402,0.1242581222591326,0.10360624232110936,1.0000001041652757,70,35.458333333333336
43.0,0.1800390537480692,0.10402177939853188,0.12242125269007854,0.18690712943676646,0.18467026958150337,0.12221805351118681,0.09972256832806665,1.0000001066320008,71,35.833333333333336
44.0,0.177821243876685,0.10050877882343465,0.11977418685867858,0.19426795586570905,0.1922264293881092,0.11980735250416139,0.09559416185047172,1.0000001091050457,71,36.0
45.0,0.17556204619664845,0.09714251756223284,0.115731334087971,0.20284365148571235,0.20074445000450822,0.11636775862265021,0.0916083536859086,1.0000001115834292,72,36.333333333333336
46.0,0.17305947958475526,0.09415874038707145,0.11014694198074305,0.2127224295503455,0.21027811530594218,0.11167846362789033,0.08795594369134782,1.000000114065893,72,36.375
47.0,0.17014514952917742,0.09193789349196917,0.10295404396427076,0.22374486998366455,0.22060372757422514,0.1054824364028467,0.08513199566665591,1.0000001165506103,72,36.666666666666664
48.0,0.16657472596114228,0.09064775584932289,0.09454049287415064,0.23530997209870574,0.23147559363378806,0.09805529812492982,0.08339628057188778,1.0000001190517258,73,38.208333333333336
49.0,0.16208227432386485,0.09038264263653402,0.08538020577826587,0.24696635511854262,0.2424252680678009,0.08996440712363804,0.08279896856761106,1.000000121554054,73,38.458333333333336
50.0,0.15643461614376306,0.09110457731156618,0.07632525472215988,0.25804857260001984,0.2529680824896454,0.08177612087606435,0.08334289997567539,1.0000001240566931,73,38.541666666666664
51.0,0.14973351846504981,0.09275868261349876,0.0681444279370419,0.26790330093615844,0.26253346104752884,0.07409923062686405,0.08482750499450449,1.000000126558445,73,38.541666666666664
52.0,0.14222817263796622,0.09486949315895918,0.0617612802611991,0.27594301964508977,0.2705937626297271,0.06775930883525201,0.08684509195224242,1.0000001290582323,73,38.625
53.0,0.13414320936906057,0.09712728873829242,0.05765218656454308,0.28174196355894315,0.2767620657837714,0.06349451450006525,0.0890789031025152,1.0000001315549913,73,38.416666666666664
54.0,0.12611031787523883,0.09896218064469271,0.056368031704827834,0.28507493314982546,0.2807269877512607,0.06163025912174306,0.09112742386301514,1.0000001340484035,73,38.583333333333336
55.0,0.11838763946823694,0.10018414372699314,0.05814429708748435,0.28588137169958655,0.2823895315190191,0.062308117539400534,0.09270503555974018,1.0000001365382631,73,38.666666666666664
56.0,0.11137479079970238,0.10047648022479153,0.06256359160498784,0.28446703018249314,0.2820126663675805,0.06563736970411684,0.09346821020347894,1.0000001390249507,73,38.708333333333336
57.0,0.10548625769976899,0.09990282878099994,0.06935674476980555,0.28114335543871977,0.2797435309172245,0.07113680737675225,0.09323061658794156,1.000000141509012,73,38.708333333333336
58.0,0.10059164944728362,0.09859029709858946,0.077729959926699,0.27644474137354175,0.276073509605049,0.07843431667341229,0.09213566992872449,1.000000143991101,72,38.875
59.0,0.09679331134723482,0.09670301575713104,0.0869366130106594,0.27081004450723745,0.2714630284462364,0.08693220910590248,0.09036192435975335,1.0000001464719535,71,38.458333333333336
60.0,0.0938401349339158,0.09462851541835361,0.09635578557899296,0.2646447412703969,0.2663963739997226,0.0959711868359844,0.08816341096632008,1.000000148941484,71,38.333333333333336
61.0,0.0916433994471042,0.09250411399904458,0.1054756929044449,0.25849175922880474,0.26132311688724336,0.10489759999892445,0.08566446900873888,1.000000151412103,70,37.875
62.0,0.08994632192089527,0.09050675730481035,0.11389941293407725,0.2525756683111055,0.2565636382030432,0.11334619420059906,0.08316216108466883,1.0000001538969985,71,38.833333333333336
63.0,0.08851461593834704,0.08881041984789928,0.12159112386261973,0.2470760750354248,0.2520419876614824,0.12110108401606177,0.08086485008512426,1.0000001563847543,71,38.708333333333336
64.0,0.08727296333180867,0.08731264701818119,0.1285194145842315,0.24200170479505578,0.247874588464014,0.12822709120936773,0.07879174953555197,1.0000001588760088,71,38.541666666666664
65.0,0.08606119766790987,0.08595193251480161,0.13496093465029702,0.23731697442627825,0.2439115161793316,0.134911801939791,0.07688580405498321,1.0000001613711915,71,38.5
66.0,0.08481435033328684,0.0845114594921632,0.14121515255765407,0.23289980997081014,0.23999417338429335,0.14146501181724083,0.07510020637723092,1.0000001638704792,71,38.291666666666664
67.0,0.08358073712378242,0.08288470598023596,0.1476266972373188,0.22857044407364532,0.2358711238308952,0.14819830860246688,0.07326814958789957,1.0000001663740392,70,38.0
68.0,0.0822141633853559,0.08105060432936786,0.1545093616434884,0.22418580232186475,0.23139046231582,0.15531568553734934,0.07133408941102586,1.0000001688820648,69,37.75
69.0,0.08076246575539713,0.07894186471190888,0.1618647247201084,0.21962767709668096,0.2265216630756606,0.16291170414057118,0.06937007195607607,1.0000001713942044,68,37.25
70.0,0.07919229100875215,0.07663728541776663,0.16975657728222726,0.2148480348708531,0.22128461534815463,0.1709061663266041,0.06737520370352354,1.000000173895677,67,36.708333333333336
71.0,0.07755949746389103,0.07428891412100873,0.17796651296942362,0.20993066275289207,0.2157393752437091,0.1791055494715414,0.06540966444001502,1.0000001764002766,65,36.0
72.0,0.07598140252019589,0.07205888974522379,0.18616237195346808,0.20490774991395289,0.20997939232194163,0.187213098055372,0.06369727447312552,1.0000001789210815,65,36.458333333333336
73.0,0.07441804496333107,0.07020520156430847,0.19401641734713257,0.19989295760680156,0.20422938686944994,0.19494896788592728,0.062289205268319894,1.0000001814430686,63,35.916666666666664
74.0,0.07282624961425643,0.06884661990403483,0.2012549081388607,0.19512825903816652,0.19877395132634068,0.20188308835791374,0.0612871076485511,1.000000183965922,64,36.75
75.0,0.07138978063870735,0.0681393746262556,0.20735733345858678,0.1907862022368919,0.19378553323767056,0.2076589320236306,0.060883030328819567,1.000000186488355,63,36.333333333333336
76.0,0.07037147817324374,0.06823199234685094,0.2120339714330386,0.18694616093367408,0.18927044366176066,0.21196982006638945,0.06117632245667736,1.0000001890094368,61,34.375
77.0,0.06967568058237358,0.06906486360748472,0.21508634152384884,0.18380100580954178,0.1856139688552896,0.2145623431876122,0.062195988010133076,1.0000001915140824,60,33.458333333333336
78.0,0.06952846768262812,0.07056934649067076,0.2163319330403226,0.18146529558808017,0.18281825898582696,0.2153139125838845,0.06397297970800703,1.0000001940172194,59,32.833333333333336
79.0,0.06997419973015978,0.0726359724166937,0.21589213121945897,0.17998172327561596,0.18089221407320363,0.21426437196411988,0.0663595839017174,1.0000001965187708,58,32.25
80.0,0.07122029248771597,0.07503341043105684,0.2138856744737904,0.1792697099100049,0.1797430880853311,0.21161864868286936,0.06922937501044796,1.0000001990190166,57,31.916666666666668
81.0,0.07337230911688451,0.0775345306536084,0.21048690763410655,0.17931681681072792,0.17940624181663664,0.20761603668982304,0.07226735887385859,1.0000002015334442,58,32.75
82.0,0.07635206469639139,0.08000127904383852,0.20611756166602832,0.17992692295506205,0.17960197837877956,0.2026651013263513,0.07533529604250869,1.0000002040467562,57,32.291666666666664
83.0,0.08008509993453086,0.08221129913450159,0.20114696498555557,0.18099890920340242,0.18020996184201504,0.1971064926776104,0.07824147884442742,1.0000002065598432,57,31.916666666666668
84.0,0.08446594305698739,0.08414657933012389,0.1957830536386774,0.18235844261569567,0.1810569064899845,0.19125665081369472,0.0809326331903069,1.000000209073267,57,31.708333333333332
85.0,0.08929998335346716,0.08581353477737196,0.19022597284795836,0.18392909353523076,0.18202670023463435,0.185354628482667,0.08335029841860865,1.000000211587737,56,31.25
86.0,0.09427989656198507,0.0873192917573452,0.184594689317401,0.18567863704173462,0.18305531410679668,0.17953138664992208,0.08554099873052622,1.0000002141035074,56,30.958333333333332
87.0,0.0991991290667734,0.088792757299443,0.1789519976903401,0.18752406743807115,0.1841224933790473,0.1738416141425215,0.08756815766708755,1.0000002166210842,56,30.666666666666668
88.0,0.10386183623007536,0.09041190319669135,0.17321749595110947,0.1894521159966585,0.18525593579362887,0.1682215307368637,0.08957940129789033,1.0000002191407136,56,30.375
89.0,0.10815503407331878,0.09224083480270101,0.16739384996610196,0.19145797941832765,0.18643845274294202,0.16262750881577814,0.09168656190603786,1.0000002216630057,56,30.958333333333332
90.0,0.11203265131736448,0.09433418897411898,0.16141081655053954,0.19353357623036177,0.18778630738217952,0.156973911215134,0.09392877258021969,1.0000002241877155,56,30.583333333333332
91.0,0.11546629062112682,0.09672890392111384,0.15524499985648696,0.1957163146317241,0.18933743362328054,0.15114036505864667,0.09636591906430747,1.0000002267144845,56,30.291666666666668
92.0,0.11850056574576902,0.09939143978022086,0.14887823324629207,0.19797298963364052,0.19113635588203567,0.1451338407660484,0.09898680425193193,1.0000002292437378,56,30.208333333333332
93.0,0.121332183717039,0.10220951599439464,0.14238845409140077,0.20028299778140293,0.1931428006760459,0.13892554619701247,0.10171873337988155,1.0000002317749788,56,30.125
94.0,0.12413386492843487,0.10502030194466912,0.1358565122843383,0.20258247324457748,0.1953080484099983,0.13263379514210916,0.10446523841600178,1.0000002343079282,56,29.958333333333332
95.0,0.1271292649546511,0.10764871998238258,0.12949741805653384,0.2047630573954945,0.19755243896399644,0.12635493875520776,0.10705439879608912,1.0000002368421514,56,29.958333333333332
96.0,0.1304690261662648,0.10992872092279843,0.12344221003676997,0.2067730301445532,0.19975345931220284,0.12031184834152496,0.10932194451515057,1.000000239377062,56,29.75
97.0,0.1343854317126116,0.11170073478238221,0.11788177895055257,0.20845018663412945,0.20176417109941075,0.11468457073088506,0.11113336806441886,1.0000002419121905,56,29.583333333333332
98.0,0.13885792659129922,0.11290544251277881,0.11307326918706351,0.20970749685882878,0.20341039010942993,0.10969472553001852,0.11235099371969126,1.0000002444469067,56,29.458333333333332
99.0,0.1439593951163235,0.11345442615329536,0.10910075568079787,0.2104339691159082,0.204598705565967,0.10551645953834488,0.1129365358725633,1.0000002469809992,55,29.291666666666668
100.0,0.14960687400970088,0.11342972844372562,0.10602631244316348,0.21053538463258853,0.20523371797933102,0.1022657634587613,0.11290246860864547,1.000000249513716,55,29.25
101.0,0.15561268304104187,0.11293027546954341,0.10392397175382768,0.20997677125854558,0.20521310143007082,0.09998251120070596,0.1123609379534765,1.0000002520450089,55,29.208333333333332
102.0,0.1616993420883584,0.11217485910393138,0.10272814203860739,0.2087796183790333,0.20453184544740782,0.09865793842970004,0.11142850914978009,1.0000002545746203,55,28.916666666666668
103.0,0.16764125051881396,0.11121913994825249,0.10238851282192217,0.2069392262332511,0.2032281532504859,0.09820817725439676,0.11037579713749697,1.0000002571024196,54,28.625
104.0,0.17312035241436668,0.1104156002400221,0.10270327517116414,0.20452762239924208,0.20135393011902014,0.09850227346734326,0.10937720587976155,1.0000002596287199,54,28.541666666666668
105.0,0.17784744356337256,0.10991960830384659,0.10353081778156802,0.20161786830636516,0.19899456222357098,0.09939294361788793,0.10869701841932822,1.000000262153737,53,28.458333333333332
106.0,0.18171928982671218,0.1098238192324603,0.10467445396761918,0.19836084209317764,0.19626151681461287,0.10067794137565175,0.10848240142973593,1.0000002646777688,52,27.875
107.0,0.18456923973988065,0.11033304208013885,0.10605641078045197,0.19481024605784267,0.19320806706953275,0.10220628043423315,0.108816981101664,1.0000002672015442,52,27.875
108.0,0.18646046056328286,0.11139773312696956,0.10749106512578328,0.19102111162486213,0.18994860275363346,0.10388896531488885,0.10979233127794975,1.0000002697251655,51,27.583333333333332
109.0,0.18730696032880317,0.11308749593743858,0.10894920576202002,0.1871241137811593,0.18655235429161093,0.10562615624652298,0.11135398596441513,1.0000002722497696,51,27.25
110.0,0.1873025296090236,0.11534110327369361,0.11038172400066773,0.1830835105147432,0.18306871550754258,0.10739308629339187,0.11342960563877175,1.0000002747756345,51,27.041666666666668
111.0,0.18660144572460188,0.11796703711118656,0.11184677896954585,0.1789930924245716,0.17948897800995517,0.10919045445588416,0.1159124906695331,1.0000002773030756,51,26.875
112.0,0.1853276105950203,0.12089838438584173,0.11336662029150421,0.17483254105412807,0.17582830771762792,0.11106766390029288,0.1186791519502923,1.0000002798325047,51,26.875
113.0,0.18363129881526016,0.12396035190610483,0.11505176805255071,0.17059625290397337,0.1720509441722519,0.11307444338361992,0.1216352231924315,1.0000002823639909,51,26.833333333333332
114.0,0.18156646972271104,0.12716911855199028,0.11691611099717045,0.16628404412505013,0.16814208152917726,0.11523078964701444,0.12469167038689512,1.000000284897807,51,26.75
115.0,0.17927606649917854,0.13035772690935613,0.11901480238623757,0.16190545493408198,0.1640629665549472,0.1175684518881343,0.12781481832419642,1.0000002874339293,52,26.791666666666668
116.0,0.17673805984851432,0.13363925313335764,0.12133650183153195,0.15745314970883142,0.1597942010758146,0.12005307677224193,0.1309860476640616,1.0000002899721514,52,26.75
117.0,0.17394584203476543,0.13700781288221903,0.12380534802062651,0.15297429387130165,0.1553446157124355,0.1226737750807627,0.13424860497221192,1.0000002925121207,52,26.708333333333332
118.0,0.17101295187561316,0.14048981940706148,0.12636238232735336,0.14843109200400512,0.1507354309429419,0.12531864484095248,0.13764997371778168,1.000000295053508,52,26.708333333333332
119.0,0.1678403440426566,0.1441369956793889,0.12890638529857273,0.14390732028631034,0.1460135955980513,0.12791494594501657,0.1412807108080848,1.0000002975958808,52,26.708333333333332
120.0,0.16448750773264562,0.1480420627157997,0.13127968014697292,0.139477602749508,0.14121993161828247,0.13033859059075223,0.14515492464704954,1.0000003001388105,52,26.75
121.0,0.16098917681558136,0.15222450685423877,0.13346841193634038,0.13514758054714743,0.13639399885256073,0.13246099134340233,0.14931563639506584,1.0000003026821358,52,26.875
122.0,0.15757072372458528,0.15657925818474974,0.13527516424757663,0.13096646378392787,0.1316679389707208,0.1341788766618798,0.15376187971387106,1.000000305225113,52,26.875
123.0,0.15421883164139724,0.1611660123011977,0.13666734627028237,0.12698500246113434,0.12709743003179122,0.13545091221233085,0.15841477291134745,1.0000003077672812,52,26.916666666666668
124.0,0.1512547491862019,0.1658432581841754,0.13760371189582551,0.12319408198129429,0.12271864559726214,0.13620487713742777,0.16318098638848486,1.0000003103084703,52,26.916666666666668
125.0,0.14877256623229507,0.17049486887695606,0.13807232698871108,0.1196211740241958,0.11862210922381189,0.13644078515578634,0.16797648240918606,1.0000003128487414,52,27.041666666666668
126.0,0.1469787155378983,0.1749030277048691,0.13808621136425323,0.11631863260486973,0.11484827322053945,0.1362388907821544,0.17262656423539852,1.000000315387781,52,27.041666666666668
127.0,0.14598760808982608,0.17904165145511305,0.13776024027512013,0.1132571963915887,0.11137791945917662,0.13562218558165376,0.17695351673524468,1.000000317925522,52,27.041666666666668
128.0,0.14593305469594126,0.1827430819536121,0.13712785999307112,0.11046701888066633,0.10821313843362472,0.13470371955097857,0.18081244701633445,1.0000003204620285,52,27.041666666666668
129.0,0.14693884554514197,0.1858481172314929,0.1362415444724553,0.10795573087561204,0.10533413529312063,0.13358763303198054,0.18409431660980313,1.0000003229974064,52,27.0
130.0,0.14903603080920802,0.18830299386466076,0.1352336069291168,0.10563338792050132,0.10276391771989023,0.1323176040080305,0.18671278434261207,1.0000003255318184,52,26.958333333333332
131.0,0.15264419203996019,0.1898571458561631,0.1340869876727286,0.1035813630244889,0.10043565982076616,0.13098503957270718,0.18840994012489745,1.0000003280495098,52,26.5
132.0,0.15704290570005583,0.19083333520297394,0.13290951971457196,0.10174863281441818,0.09829994588439575,0.12965481520318425,0.18951117610951243,1.0000003305669118,52,26.5
133.0,0.16209807016403996,0.19130652555040736,0.13170457177765713,0.10012710625323802,0.09635423266671209,0.12832802839170257,0.19008179834272723,1.000000333084283,52,26.5
134.0,0.1676495536249245,0.19136398097971502,0.13048471910488174,0.09871594031031793,0.09459340487667954,0.12700096654982954,0.1901917702176451,1.0000003356017921,51,26.375
135.0,0.1735748474650472,0.19108603106134775,0.1292433315739371,0.09749565496244013,0.09302275930167443,0.1256588661293296,0.1899188476881779,1.0000003381197522,51,26.25
136.0,0.17979793396501406,0.19052685338986175,0.12796738518312362,0.09645283610167711,0.09163996567938333,0.12427915318865153,0.18933621319266383,1.000000340638174,51,26.083333333333332
137.0,0.18622764074028028,0.18973135242236885,0.126665116745832,0.09558361036207809,0.09045534322624808,0.12284733298688191,0.18848994673589842,1.0000003431573834,51,25.958333333333332
138.0,0.19278476320426033,0.18875098951856675,0.12533413194094223,0.09486912678902663,0.08947962974014442,0.1213802424112252,0.1874014621348918,1.0000003456768543,51,25.875
139.0,0.1994282341232897,0.18767315045401126,0.12401584420287805,0.09418687645997936,0.08859913334778839,0.11986516638452557,0.18623194330327722,1.0000003482135478,51,26.125
140.0,0.2061025550196618,0.186445457313365,0.12264942466586075,0.09368245266307404,0.08795124236077964,0.11829405514980103,0.1848751636405821,1.0000003507509239,50,26.041666666666668
141.0,0.2128378383552508,0.18507472327711924,0.12125116321908058,0.09332070033900368,0.08745960363504471,0.11669583465175663,0.1833604898737996,1.0000003532888533,50,25.666666666666668
142.0,0.2195054589784891,0.18360282316028803,0.11984325125057083,0.09309245540443237,0.0871698733945706,0.1150327236754679,0.1817537700254102,1.0000003558270265,49,25.291666666666668
143.0,0.22623598656552782,0.1819847342940174,0.11839652638470456,0.09293024223982639,0.08706668656089389,0.1133719209627301,0.18001426141894133,1.0000003583644397,48,24.875
144.0,0.23276555374855187,0.18030966139936377,0.11701419644841933,0.09288120131629546,0.08713861712950088,0.11171103217490681,0.17818009874547588,1.0000003609003139,46,24.458333333333332
145.0,0.23916903360127417,0.17856661235307736,0.11563562499558815,0.0928947761301134,0.08737542788648636,0.11010586835047768,0.17625302017995179,1.0000003634347712,45,24.083333333333332
146.0,0.24523841371243496,0.17676867636970423,0.11437271934282385,0.09301195089355288,0.08774758725124199,0.10866577649579055,0.17419524194795372,1.0000003659513,45,23.333333333333332
147.0,0.25088156957858593,0.17504335578312913,0.11318061360502946,0.0931740063500522,0.08819637382370517,0.10735261846254271,0.17217183092594449,1.0000003684667893,44,23.041666666666668
148.0,0.2560385330801588,0.1734238459870656,0.11205996063095781,0.09338196581929424,0.0887075238140559,0.10616767558972591,0.17022086612215634,1.0000003709812126,44,22.958333333333332
149.0,0.2605874113070004,0.17195839597378135,0.11101947468014053,0.09363063942855836,0.08926755836652092,0.10511922941739751,0.16841766438333478,1.0000003734945309,44,22.875
150.0,0.2644782106512887,0.17068059769143362,0.11006310568970636,0.09390765688761946,0.08985989946447061,0.10419809312005068,0.16681281256453834,1.0000003760069036,44,22.833333333333332
151.0,0.26763725950400274,0.1696263542551883,0.10920143224270829,0.09420931637941962,0.09047463609190541,0.10341678685798145,0.16543459324937354,1.0000003785183766,44,22.75
152.0,0.2700063979660103,0.16881521359870272,0.10844893988774426,0.09453757732194028,0.09110128833649617,0.10278140061936902,0.16430956336095423,1.0000003810290148,44,22.666666666666668
153.0,0.2715632051642581,0.16823528976612037,0.10782387822132868,0.09488728306391342,0.09174473016566857,0.1023116672998866,0.1634343299200376,1.0000003835390108,44,22.666666666666668
154.0,0.2723088070641448,0.16789288986909273,0.10733611383829511,0.09524250804274985,0.09239644681443383,0.10201077582528331,0.16281284465659734,1.0000003860483946,44,22.625
155.0,0.2722417825866998,0.16775541424070678,0.10699848668073482,0.09560862859577787,0.0930610395218795,0.10187877940476692,0.16245625758918353,1.0000003885575457,44,22.583333333333332
156.0,0.27140845924347395,0.16780504744329477,0.10683062472807353,0.09598493753117424,0.09373961913672496,0.1019338904279932,0.16229781261815587,1.0000003910666866,44,22.458333333333332
157.0,0.26983344069666554,0.16800591724515446,0.10683749967418132,0.09638389604084101,0.09443210416603105,0.10218177418170983,0.16232576163378082,1.0000003935761606,44,22.416666666666668
158.0,0.26758911390901957,0.16833035243463298,0.10702927937997542,0.09679582039432727,0.09513344158085013,0.10262164541432314,0.16250074303507953,1.0000003960860064,44,22.333333333333332
159.0,0.26473671993463976,0.16873272651278287,0.10741689800442863,0.0972331243559901,0.09584610752885861,0.10324967866203597,0.16278514365982857,1.0000003985963646,44,22.333333333333332
160.0,0.2613379504050484,0.16918827562648045,0.10800119376886094,0.0976938535659181,0.09656624168240967,0.10406756807338727,0.16314531804732246,1.0000004011072217,44,22.375
161.0,0.25742359859607394,0.16966650276936499,0.1087832786092074,0.09819367566279848,0.09730613497072026,0.10507545250125087,0.1635517605723324,1.0000004036195496,45,22.416666666666668
162.0,0.2530734177443981,0.17013351684785755,0.10975651385785634,0.09873591675933895,0.09806203798253861,0.10626217259836845,0.1639768304046941,1.0000004061328533,45,22.375
163.0,0.24833991862862584,0.17055570752089325,0.11091711783182695,0.0993241066659923,0.09884246657542377,0.10761072771047718,0.1644103637766512,1.0000004086476872,46,22.5
164.0,0.24329717242447674,0.17092479192577617,0.11225254867900022,0.09996686448785916,0.09964421744335962,0.10911203641105259,0.16480277985397696,1.000000411163299,46,22.583333333333332
165.0,0.23800292534097464,0.17120127311304273,0.11374611114362976,0.10067242090141812,0.10048070577706843,0.11075974657051667,0.16513723089600926,1.0000004136804563,47,22.625
166.0,0.2325181014612309,0.1713635285696817,0.11538439872031409,0.10144310028127233,0.10135679055535456,0.11253456569132418,0.16539993098156053,1.0000004161985347,47,22.875
167.0,0.2269191404039106,0.17139385057070827,0.11714622828515475,0.10228289008108538,0.1022870197231079,0.114422130822903,0.16554915889276353,1.0000004187174325,47,22.875
168.0,0.22125220255995465,0.17127499516979586,0.11901653256615063,0.10321035175022551,0.10328040923905733,0.11639503708919385,0.16557089292555444,1.0000004212377311,48,23.041666666666668
169.0,0.21558046880824278,0.17099794030450852,0.12095692297971203,0.10422559837048309,0.10435153054089015,0.11843598925611952,0.16545197356080865,1.0000004237585607,48,23.125
170.0,0.2099296864515016,0.17054449336279096,0.122954172662987,0.10534134681024095,0.10550987055211761,0.1205193371466505,0.16520151935583907,1.0000004262799251,48,23.125
171.0,0.204381903499568,0.16991305569001225,0.12497622069117707,0.10655704866416181,0.10676576374622349,0.12262689934809014,0.16477953722535874,1.0000004288023885,49,23.333333333333332
172.0,0.19897386778238849,0.16909652253415172,0.1269960517442677,0.10788736061872943,0.10813963695933583,0.12472993435579013,0.16417705739281488,1.0000004313252762,49,23.416666666666668
173.0,0.1937066041124985,0.16810431755585656,0.12899184979884204,0.10935025918076387,0.10963403751093802,0.12680644645819683,0.16340691929363935,1.000000433848535,49,23.708333333333332
174.0,0.18863894162101483,0.16693480733696175,0.1309334935297119,0.11094065386919454,0.11125538363806833,0.12883152632931014,0.16246563011002055,1.0000004363720785,49,23.791666666666668
175.0,0.18379496465557152,0.16560496004703953,0.13279451232302092,0.11266241064239176,0.11301900223806784,0.1307843791627897,0.1613402098891631,1.0000004388958432,49,23.875
176.0,0.1791710942706903,0.16411731207350327,0.13455618888966803,0.1145327547173111,0.11493444223123063,0.13263615722135735,0.16005249207832822,1.000000441419887,50,24.375
