time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,trace,max_rank,mean_rank
122.0,0.17425105101866853,0.15282376268515407,0.26190772766445725,0.2624673811579258,0.14855029758565994,1.000000220056586,28,17.0
123.0,0.17741704608559047,0.1594356335847226,0.25375065636938726,0.2543119998214855,0.15508488607639642,1.0000002218823034,28,17.11111111111111
124.0,0.18123156985712174,0.1664695113221361,0.24484160511526515,0.2454119569905885,0.16204558047638387,1.0000002237062164,28,17.166666666666668
125.0,0.18596618866755368,0.17362517702057612,0.23535011184856974,0.23582708994258708,0.1692316581038291,1.0000002255278364,28,17.166666666666668
126.0,0.1917395554802679,0.18061316545505465,0.22552609898919232,0.22576905191156468,0.1763523555662672,1.000000227347068,28,17.11111111111111
127.0,0.19862217609548075,0.1872179072820181,0.21541160512380164,0.2155387690734774,0.18320977164479876,1.000000229164298,28,16.944444444444443
128.0,0.20665633929205865,0.1932730358513089,0.20530346590824342,0.20519116804397036,0.18957622193929827,1.0000002309796003,28,16.833333333333332
129.0,0.21578141144426816,0.19867550097304595,0.19526637544370604,0.19493159845291155,0.19534534653480973,1.0000002327934607,28,16.833333333333332
130.0,0.22569609429999687,0.20334315846873363,0.18555002293549153,0.18489590368653022,0.20051505527076385,1.0000002346062378,27,16.72222222222222
131.0,0.23624882469885408,0.20729030625860173,0.17614541641338874,0.1752299383957885,0.20508575070730217,1.0000002364186578,27,16.72222222222222
132.0,0.2470809734122913,0.21062435817316175,0.16718407812484704,0.16605960499097677,0.20905122358536457,1.0000002382313609,28,16.77777777777778
133.0,0.258031029598877,0.21332614482859408,0.15878636272849286,0.15740708326391603,0.2124496196800486,1.0000002400446502,27,16.72222222222222
134.0,0.26883871647843677,0.215427690805661,0.15097642101695577,0.14938508572849477,0.2153723278847481,1.0000002418590161,27,16.72222222222222
135.0,0.2792159339718143,0.2170600607682733,0.14396331486466568,0.14205086110834833,0.21771007301692197,1.000000243674742,27,16.72222222222222
136.0,0.2891607523460504,0.21813531507905037,0.1376046125879794,0.1354595555082536,0.2196400100259271,1.000000245491983,27,16.72222222222222
137.0,0.29865207947103795,0.21877594647928883,0.1319648406407027,0.1296112859971378,0.22099609477783239,1.0000002473107212,27,16.61111111111111
138.0,0.3074640191134377,0.21895541231000498,0.12716321114867218,0.12464650788931336,0.22177109872464681,1.0000002491307947,27,16.555555555555557
139.0,0.31569998652333625,0.21863053803158367,0.12312484496039477,0.1205741687794739,0.22197071271246097,1.000000250951973,27,16.5
140.0,0.3234952873315393,0.21775815247075214,0.11988371713180572,0.11738235779908547,0.22148073809596192,1.000000252773864,27,16.5
141.0,0.33079612773281925,0.21636241417505586,0.11739896655356064,0.11507760872389246,0.22036513746586175,1.0000002545959086,26,16.333333333333332
142.0,0.33767540915867883,0.21449199455173984,0.11579949037435107,0.11359135272805598,0.21844200966026156,1.0000002564178079,26,16.27777777777778
143.0,0.344071643285713,0.21211889079934584,0.1147936535086093,0.11298437240339251,0.21603169829726282,1.0000002582390435,26,16.38888888888889
144.0,0.34995416217027275,0.20926027549453072,0.11450119289879218,0.11311937382087187,0.21316525573000425,1.000000260059194,26,16.38888888888889
145.0,0.3552791940039811,0.20614699685062238,0.11483078219423036,0.11388493297242354,0.20985835591190555,1.0000002618778843,26,16.333333333333332
146.0,0.35973008583062294,0.2028407810612941,0.11579757672611976,0.11528981530350138,0.20634200482865775,1.0000002636949152,26,16.333333333333332
147.0,0.36315095393934405,0.19952051100436566,0.11722844693639434,0.11721533270293086,0.20288502098240882,1.0000002655101647,26,16.333333333333332
148.0,0.3652931937276555,0.19634560627609118,0.11914522158229826,0.11957902432857492,0.19963722146424726,1.0000002673235888,26,16.27777777777778
149.0,0.36596335412422343,0.19348891699379392,0.12153978374420768,0.12233283515014594,0.1966753791782271,1.000000269135319,26,16.27777777777778
150.0,0.364948788400758,0.19113915018574584,0.1242508308256571,0.1254275866191877,0.19423391496937745,1.0000002709454445,26,16.166666666666668
151.0,0.36200787564188397,0.18932472983394985,0.12738328565443413,0.12882545445670174,0.1924589272226788,1.0000002727543693,26,16.166666666666668
152.0,0.35714862586852325,0.1881004439022337,0.1308591765126985,0.1325037704593461,0.19138825787490976,1.0000002745624315,26,16.166666666666668
153.0,0.3503905389954333,0.1875508695060577,0.13469643742645432,0.13640536064153932,0.190957069855822,1.0000002763700284,26,16.166666666666668
154.0,0.3416936473511668,0.1875601779294427,0.1389628415213898,0.14061499510157757,0.1911686163293579,1.0000002781776545,27,16.22222222222222
155.0,0.3312503160437921,0.18813559667752322,0.14363551049938744,0.14513546063676577,0.19184339618348242,1.0000002799856704,27,16.22222222222222
156.0,0.31930645609766845,0.1889654665786718,0.14873971803866545,0.15005908205974672,0.19292955907504522,1.0000002817945182,27,16.22222222222222
157.0,0.30603150652726363,0.19005182218048308,0.15429265900434522,0.1554814242972252,0.19414287165058133,1.0000002836046213,27,16.27777777777778
158.0,0.2918323116300628,0.1910994370522075,0.16034692582571908,0.16138587062596285,0.19533574033761913,1.0000002854162906,27,16.333333333333332
159.0,0.2770094379053008,0.1920443188122912,0.1668150544189642,0.1677166248688967,0.196414851279654,1.0000002872298284,27,16.5
160.0,0.2618849900285763,0.19275765007277232,0.17379469253562174,0.1745457844311922,0.19701717203254732,1.000000289045433,27,16.555555555555557
161.0,0.24686020529397482,0.19314579197951162,0.1811297632030253,0.18176087105588853,0.1971036593857564,1.0000002908628778,27,16.27777777777778
162.0,0.23210739376947376,0.1928325615892114,0.18897676477731748,0.18949204089035723,0.1965915317114409,1.0000002926825209,27,16.166666666666668
163.0,0.21791785959387808,0.19195168844370722,0.19715619828413297,0.19756095572937254,0.19541359250824322,1.0000002945040545,27,16.166666666666668
164.0,0.20451419403562923,0.19045029993604462,0.20559634613495273,0.20574542807170665,0.1936940282041237,1.000000296327175,27,16.11111111111111
165.0,0.19198707235318668,0.18837851008907233,0.21420591854869958,0.21409100464474104,0.19133779257105463,1.000000298151473,27,16.166666666666668
166.0,0.18055346696674174,0.18568280094993686,0.22286867066999086,0.22243991004669358,0.1884554513983805,1.0000002999764643,27,16.11111111111111
167.0,0.1701512604379162,0.18268451610443287,0.2314321878100605,0.23071258172743664,0.1850197557770267,1.0000003018015944,27,16.11111111111111
168.0,0.16077076087978023,0.1793726878835273,0.23989083709773804,0.23873871401530097,0.18122730380516913,1.0000003036262368,27,16.166666666666668
169.0,0.15263457648755474,0.1756511170241826,0.24803069378894252,0.24651078304473434,0.17717313515995267,1.0000003054500868,27,16.22222222222222
